episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
,,,,0,8,4800,False,0,1,3fb4fcf181b649ffbebe165094140374,2021-02-18_12-28-29,1613647709,107.97248458862305,107.97248458862305,11770,esfinge,147.96.71.224,107.97248458862305,0,1,[],[],15245.148,314.854,13067.345,367.328,79187.019,60.616,17.339,4800,4800,13.407236842105265,29.59605263157895,0.2000000029802322,4.999999873689376e-05,0.5609798,-0.0018486725,0.54789233,0.70326525,0.07468101,0.0,0.0
,,,,0,8,9600,False,0,2,3fb4fcf181b649ffbebe165094140374,2021-02-18_12-30-02,1613647802,91.71062755584715,199.6831121444702,11770,esfinge,147.96.71.224,199.6831121444702,0,2,[],[],14707.414,326.366,8148.599,589.058,76561.192,62.695,16.79,9600,9600,13.830232558139532,32.07054263565892,0.3000000119209289,4.999999873689376e-05,0.33729145,0.001024286,0.33626717,0.62660503,0.0,0.0,0.0
,,,,0,8,14400,False,0,3,3fb4fcf181b649ffbebe165094140374,2021-02-18_12-31-33,1613647893,90.62364673614502,290.30675888061523,11770,esfinge,147.96.71.224,290.30675888061523,0,3,[],[],14497.573,331.09,6384.934,751.77,75474.821,63.597,17.227,14400,14400,13.75,32.49531250000001,0.1500000059604644,4.999999873689376e-05,0.14927511,0.0017464343,0.1475287,0.6206676,0.0,0.0,0.0
-21.0,-21.0,-21.0,1016.875,8,8,19200,False,8,4,3fb4fcf181b649ffbebe165094140374,2021-02-18_12-33-04,1613647984,90.72264671325684,381.02940559387207,11770,esfinge,147.96.71.224,381.02940559387207,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1011, 1020, 1012, 1025, 1014, 1021, 1008, 1024]",14408.572,333.135,5500.489,872.65,74944.718,64.047,17.042,19200,19200,13.78671875,33.1375,0.0750000029802322,4.999999873689376e-05,0.069996804,0.0014664197,0.06853039,0.76935977,0.0,0.0,0.0
-21.0,-21.0,-21.0,1016.6923076923076,5,8,24000,False,13,5,3fb4fcf181b649ffbebe165094140374,2021-02-18_12-34-36,1613648076,91.3507754802704,472.38018107414246,11770,esfinge,147.96.71.224,472.38018107414246,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1024, 1012, 1016, 1014, 1016, 1011, 1020, 1012, 1025, 1014, 1021, 1008, 1024]",14377.209,333.862,5001.837,959.647,74700.684,64.256,17.132,24000,24000,13.734108527131784,34.885271317829464,0.0375000014901161,4.999999873689376e-05,0.06991713,0.001032199,0.06888493,0.8819302,0.0,0.0,0.0
-21.0,-21.0,-21.0,1016.1875,3,8,28800,False,16,6,3fb4fcf181b649ffbebe165094140374,2021-02-18_12-36-07,1613648167,89.82245969772339,562.2026407718658,11770,esfinge,147.96.71.224,562.2026407718658,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1024, 1004, 1014, 1011, 1020, 1012, 1025, 1014, 1021, 1008, 1024, 1024, 1012, 1016, 1014, 1016]",14329.919,334.964,4646.009,1033.145,74333.014,64.574,16.97,28800,28800,13.724409448818898,33.9708661417323,0.018750000745058,4.999999873689376e-05,0.022150896,-0.0035057543,0.025656652,0.7998165,0.0,0.0,0.0
-21.0,-21.0,-21.0,1016.7916666666666,8,8,33600,False,24,7,3fb4fcf181b649ffbebe165094140374,2021-02-18_12-37-37,1613648257,89.22094130516052,651.4235820770264,11770,esfinge,147.96.71.224,651.4235820770264,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1006, 1004, 1009, 1030, 1018, 1029, 1032, 1016, 1011, 1020, 1012, 1025, 1014, 1021, 1008, 1024, 1024, 1012, 1016, 1014, 1016, 1024, 1004, 1014]",14298.336,335.703,4383.281,1095.07,73990.467,64.873,16.951,33600,33600,13.793650793650794,35.696031746031764,0.009375000372529,4.999999873689376e-05,0.017208407,-0.000653277,0.01786168,0.93495053,0.0,0.0,0.0
-21.0,-21.0,-21.0,1016.7916666666666,0,8,38400,False,24,8,3fb4fcf181b649ffbebe165094140374,2021-02-18_12-39-07,1613648347,89.29576396942139,740.7193460464478,11770,esfinge,147.96.71.224,740.7193460464478,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1011, 1020, 1012, 1025, 1014, 1021, 1008, 1024, 1024, 1012, 1016, 1014, 1016, 1024, 1004, 1014, 1006, 1004, 1009, 1030, 1018, 1029, 1032, 1016]",14269.485,336.382,4220.093,1137.416,73714.145,65.116,16.964,38400,38400,13.699206349206348,35.900793650793666,0.0046875001862645,4.999999873689376e-05,0.011925872,-0.0010639087,0.012989777,0.8837802,0.0,0.0,0.0
-21.0,-21.0,-21.0,1016.40625,8,8,43200,False,32,9,3fb4fcf181b649ffbebe165094140374,2021-02-18_12-40-37,1613648437,89.00869011878967,829.7280361652374,11770,esfinge,147.96.71.224,829.7280361652374,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1015, 1008, 1014, 1025, 1018, 1009, 1021, 1012, 1011, 1020, 1012, 1025, 1014, 1021, 1008, 1024, 1024, 1012, 1016, 1014, 1016, 1024, 1004, 1014, 1006, 1004, 1009, 1030, 1018, 1029, 1032, 1016]",14254.827,336.728,4064.517,1180.952,73488.361,65.316,16.969,43200,43200,14.022222222222222,37.682539682539705,0.0023437500931322,4.999999873689376e-05,0.0068264976,-0.0015366715,0.00836317,0.9650527,0.0,0.0,0.0
-21.0,-21.0,-21.0,1015.921052631579,6,8,48000,False,38,10,3fb4fcf181b649ffbebe165094140374,2021-02-18_12-42-07,1613648527,88.89241433143616,918.6204504966736,11770,esfinge,147.96.71.224,918.6204504966736,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1013, 1003, 1008, 1021, 1019, 1016, 1011, 1020, 1012, 1025, 1014, 1021, 1008, 1024, 1024, 1012, 1016, 1014, 1016, 1024, 1004, 1014, 1006, 1004, 1009, 1030, 1018, 1029, 1032, 1016, 1015, 1008, 1014, 1025, 1018, 1009, 1021, 1012]",14243.309,337.0,3955.952,1213.362,73279.628,65.503,16.961,48000,48000,13.775199999999996,34.2608,0.0011718750465661,4.999999873689376e-05,0.006879262,-0.0003041492,0.0071834116,0.9707054,0.0,0.0,0.0
