episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,hist_stats/episode_reward,hist_stats/episode_lengths,timers/sample_time_ms,timers/sample_throughput,timers/load_time_ms,timers/load_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,perf/gpu_util_percent1,perf/vram_util_percent1,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
nan,nan,nan,nan,0,8,4800,False,0,1,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-46-24,1617835584,64.86380887031555,64.86380887031555,4691,volta1,147.96.21.176,64.86380887031555,0,1,[],[],7825.985,613.341,6849.006,700.832,49812.429,96.361,11.322,4800,4800,6.431645569620254,33.80126582278483,0.20924050632911395,0.40743866486679337,0.04746835443037975,0.18797293140572124,0.20000000298023224,4.999999873689376e-05,1.6805885,0.00016748563,1.680421,0.7186451,4.188372e-08,2.2387444e-06,0.0
nan,nan,nan,nan,0,8,9600,False,0,2,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-46-57,1617835617,32.84863209724426,97.71244096755981,4691,volta1,147.96.21.176,97.71244096755981,0,2,[],[],6817.934,704.026,4103.517,1169.728,37620.913,127.589,10.448,9600,9600,7.1275,35.46999999999999,0.41375,0.41758694577221034,0.09625,0.18797293140572133,0.10000000149011612,4.999999873689376e-05,1.3128084,-0.00092646136,1.3137343,0.5699896,6.071745e-06,5.9257476e-05,0.0
nan,nan,nan,nan,0,8,14400,False,0,3,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-47-30,1617835650,32.833518743515015,130.54595971107483,4691,volta1,147.96.21.176,130.54595971107483,0,3,[],[],6458.154,743.246,3190.922,1504.267,33574.939,142.964,10.154,14400,14400,7.227500000000001,35.515,0.35750000000000004,0.41758694577221034,0.075,0.18797293140572133,0.05000000074505806,4.999999873689376e-05,0.5637671,4.1735737e-05,0.5637253,0.4808425,1.5145407e-09,7.0141074e-26,0.0
-21.0,-21.0,-21.0,1020.5,8,8,19200,False,8,4,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-48-03,1617835683,32.74889945983887,163.2948591709137,4691,volta1,147.96.21.176,163.2948591709137,0,4,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1006, 1027, 1013, 1011, 1017, 1023, 1029, 1038]",6266.402,765.99,2725.601,1761.079,31551.785,152.131,9.796,19200,19200,7.1125,35.5025,0.42725,0.41758694577221034,0.0945,0.18797293140572133,0.02500000037252903,4.999999873689376e-05,0.08545366,0.00060700986,0.08484665,0.5723327,3.5975454e-30,6.487048e-26,0.0
-21.0,-21.0,-21.0,1018.6363636363636,3,8,24000,False,11,5,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-48-36,1617835716,32.79659056663513,196.09144973754883,4691,volta1,147.96.21.176,196.09144973754883,0,5,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1014, 1018, 1009, 1006, 1027, 1013, 1011, 1017, 1023, 1029, 1038]",6155.398,779.803,2456.33,1954.135,30334.286,158.237,9.622,24000,24000,7.2075000000000005,35.46249999999999,0.38,0.41758694577221034,0.06975,0.18797293140572133,0.012500000186264515,4.999999873689376e-05,0.024325296,-0.00020894277,0.02453424,0.8570687,4.080342e-30,7.573465e-26,0.0
-21.0,-21.0,-21.0,1020.25,5,8,28800,False,16,6,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-49-09,1617835749,32.8189697265625,228.91041946411133,4691,volta1,147.96.21.176,228.91041946411133,0,6,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1023, 1023, 1022, 1021, 1030, 1006, 1027, 1013, 1011, 1017, 1023, 1029, 1038, 1014, 1018, 1009]",6078.627,789.652,2278.206,2106.921,29528.448,162.555,9.347,28800,28800,7.19,35.457499999999996,0.374,0.41758694577221034,0.06575,0.18797293140572133,0.0062500000931322575,4.999999873689376e-05,0.019323435,0.0022468786,0.017076556,0.86041135,3.6694502e-30,6.1155394e-26,0.0
-21.0,-21.0,-21.0,1017.9583333333334,8,8,33600,False,24,7,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-49-42,1617835782,32.74629855155945,261.6567180156708,4691,volta1,147.96.21.176,261.6567180156708,0,7,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1010, 1010, 1008, 1003, 1017, 1021, 1020, 1018, 1006, 1027, 1013, 1011, 1017, 1023, 1029, 1038, 1014, 1018, 1009, 1023, 1023, 1022, 1021, 1030]",6021.077,797.2,2146.232,2236.477,28952.589,165.788,9.04,33600,33600,7.157500000000001,35.464999999999996,0.39075,0.41758694577221034,0.058750000000000004,0.18797293140572133,0.0031250000465661287,4.999999873689376e-05,0.0066138525,-0.0061153625,0.0127292145,0.94933987,3.8689525e-30,7.0943944e-26,0.0
-21.0,-21.0,-21.0,1017.9583333333334,0,8,38400,False,24,8,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-50-15,1617835815,32.757408618927,294.4141266345978,4691,volta1,147.96.21.176,294.4141266345978,0,8,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1006, 1027, 1013, 1011, 1017, 1023, 1029, 1038, 1014, 1018, 1009, 1023, 1023, 1022, 1021, 1030, 1010, 1010, 1008, 1003, 1017, 1021, 1020, 1018]",5982.363,802.359,2048.523,2343.151,28513.855,168.339,9.022,38400,38400,7.095000000000001,35.474999999999994,0.4205,0.41758694577221034,0.09325000000000001,0.18797293140572133,0.0015625000232830644,4.999999873689376e-05,0.01044129,0.00093177345,0.009509519,0.91027606,4.3999987e-30,7.02923e-26,0.0
-21.0,-21.0,-21.0,1018.3125,8,8,43200,False,32,9,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-50-48,1617835848,32.74684238433838,327.16096901893616,4691,volta1,147.96.21.176,327.16096901893616,0,9,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1023, 1013, 1026, 1021, 1029, 1005, 1022, 1016, 1006, 1027, 1013, 1011, 1017, 1023, 1029, 1038, 1014, 1018, 1009, 1023, 1023, 1022, 1021, 1030, 1010, 1010, 1008, 1003, 1017, 1021, 1020, 1018]",5951.969,806.456,1971.983,2434.098,28174.028,170.37,9.118,43200,43200,7.165000000000001,35.464999999999996,0.38375000000000004,0.41758694577221034,0.061250000000000006,0.18797293140572133,0.0007812500116415322,4.999999873689376e-05,0.008543881,0.0026495024,0.0058943788,0.9725801,3.5067566e-30,6.4501594e-26,0.0
-21.0,-21.0,-21.0,1018.0571428571428,3,8,48000,False,35,10,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-51-21,1617835881,32.923975467681885,360.08494448661804,4691,volta1,147.96.21.176,360.08494448661804,0,10,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1014, 1021, 1011, 1006, 1027, 1013, 1011, 1017, 1023, 1029, 1038, 1014, 1018, 1009, 1023, 1023, 1022, 1021, 1030, 1010, 1010, 1008, 1003, 1017, 1021, 1020, 1018, 1023, 1013, 1026, 1021, 1029, 1005, 1022, 1016]",5928.393,809.663,1918.535,2501.909,27909.81,171.983,9.247,48000,48000,7.0625,35.467499999999994,0.3675,0.41758694577221034,0.0645,0.18797293140572133,0.0003906250058207661,4.999999873689376e-05,0.0147183165,0.0015881934,0.013130123,0.93838215,4.6939656e-30,7.578056e-26,0.0
-21.0,-21.0,-21.0,1018.55,5,8,52800,False,40,11,e5faf809900942e88c8415dc6d7a58bd,2021-04-08_00-51-54,1617835914,32.84440803527832,392.92935252189636,4691,volta1,147.96.21.176,392.92935252189636,0,11,"[-21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0, -21.0]","[1030, 1023, 1017, 1016, 1024, 1006, 1027, 1013, 1011, 1017, 1023, 1029, 1038, 1014, 1018, 1009, 1023, 1023, 1022, 1021, 1030, 1010, 1010, 1008, 1003, 1017, 1021, 1020, 1018, 1023, 1013, 1026, 1021, 1029, 1005, 1022, 1016, 1014, 1021, 1011]",5726.826,838.161,1364.497,3517.78,25477.236,188.403,8.959,52800,52800,7.0525,35.5025,0.3895,0.41758694577221034,0.05125,0.18797293140572133,0.00019531250291038305,4.999999873689376e-05,0.014583122,-0.0031784007,0.017761523,0.8883105,3.569669e-30,6.116599e-26,0.0
